yy,mm,co2,trend,seasonality,co2_cal,resid,growth_rate,date,decimalyear
1991,7,354.74,356.2905,-1.4893,354.8013,-0.0613,1.8206,1991-07-15,1991.5369863013698
1991,8,354.88,356.4425,-1.5032,354.9393,-0.0593,1.8235,1991-08-15,1991.6219178082192
1991,9,355.67,356.5945,-0.9289,355.6655,0.0045,1.8144,1991-09-15,1991.7068493150684
1991,10,355.91,356.7449,-0.8278,355.9171,-0.0071,1.7886,1991-10-15,1991.7890410958903
1991,11,355.91,356.8925,-1.0035,355.889,0.021,1.7441,1991-11-15,1991.8739726027397
1991,12,356.44,357.0356,-0.6646,356.371,0.069,1.6818,1991-12-15,1991.9561643835616
1992,1,357.36,357.1729,0.1881,357.3609,-0.001,1.6031,1992-01-15,1992.0409836065573
1992,2,358.43,357.3028,1.0578,358.3606,0.0694,1.5128,1992-02-15,1992.1256830601094
1992,3,359.4,357.425,1.7846,359.2096,0.1904,1.4209,1992-03-15,1992.204918032787
1992,4,359.84,357.5396,2.129,359.6686,0.1714,1.3325,1992-04-15,1992.2896174863388
1992,5,359.18,357.6471,1.449,359.0961,0.0839,1.2534,1992-05-15,1992.3715846994535
1992,6,357.72,357.7485,-0.1911,357.5574,0.1626,1.1904,1992-06-15,1992.4562841530055
1992,7,356.62,357.8455,-1.4893,356.3562,0.2638,1.1479,1992-07-15,1992.5382513661202
1992,8,356.64,357.9398,-1.5032,356.4366,0.2034,1.1294,1992-08-15,1992.622950819672
1992,9,357.08,358.0337,-0.9289,357.1048,-0.0248,1.1371,1992-09-15,1992.707650273224
1992,10,357.02,358.1293,-0.8278,357.3015,-0.2815,1.1719,1992-10-15,1992.7896174863388
1992,11,356.87,358.229,-1.0035,357.2255,-0.3555,1.2323,1992-11-15,1992.8743169398906
1992,12,357.36,358.3347,-0.6646,357.6701,-0.3102,1.312,1992-12-15,1992.9562841530055
1993,1,358.42,358.4477,0.1881,358.6357,-0.2157,1.4022,1993-01-15,1993.041095890411
1993,2,359.5299,358.5684,1.0578,359.6262,-0.0963,1.4938,1993-02-15,1993.1260273972603
1993,3,360.4955,358.6966,1.7846,360.4813,0.0142,1.5775,1993-03-15,1993.2027397260274
1993,4,361.045,358.8313,2.129,360.9603,0.0847,1.6428,1993-04-15,1993.2876712328766
1993,5,360.5193,358.9704,1.449,360.4194,0.0999,1.6776,1993-05-15,1993.3698630136987
1993,6,358.9635,359.1109,-0.1911,358.9198,0.0437,1.6729,1993-06-15,1993.454794520548
1993,7,357.7115,359.2492,-1.4893,357.76,-0.0485,1.6247,1993-07-15,1993.5369863013698
1993,8,357.8022,359.3817,-1.5032,357.8785,-0.0763,1.5394,1993-08-15,1993.6219178082192
1993,9,358.5901,359.5058,-0.9289,358.5769,0.0132,1.4251,1993-09-15,1993.7068493150684
1993,10,358.9433,359.6192,-0.8278,358.7914,0.1519,1.2909,1993-10-15,1993.7890410958903
